gene;Sham_C.WNVp_C;Sham_C.Sham_WNV;Sham_C.WNVp_WNV;Sham_C.Sham_JEV;Sham_C.WNVp_JEV;Name;description;attributes
CPIJ000146;0;1;0;0;0;;superoxide dismutase 2 [Source:VB Community Annotation];ID=gene:CPIJ000146;biotype=protein_coding;description=superoxide dismutase 2 [Source:VB Community Annotation];gene_id=CPIJ000146;logic_name=vectorbase_culex
CPIJ000176;0;0;0;1;1;;Inhibitor-2%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000176;biotype=protein_coding;description=Inhibitor-2%2C putative [Source:VB Community Annotation];gene_id=CPIJ000176;logic_name=vectorbase_culex
CPIJ000182;0;0;0;0;1;;N-acetylneuraminate lyase [Source:VB Community Annotation];ID=gene:CPIJ000182;biotype=protein_coding;description=N-acetylneuraminate lyase [Source:VB Community Annotation];gene_id=CPIJ000182;logic_name=vectorbase_culex
CPIJ000187;0;0;0;1;0;;Mitogen-activated protein kinase kinase kinase 7 [Source:UniProtKB/TrEMBL%3BAcc:B0VZR8];ID=gene:CPIJ000187;biotype=protein_coding;description=Mitogen-activated protein kinase kinase kinase 7 [Source:UniProtKB/TrEMBL%3BAcc:B0VZR8];gene_id=CPIJ000187;logic_name=vectorbase_culex
CPIJ000190;0;0;0;1;0;eIF3-S4;eukaryotic translation initiation factor 3 subunit 4 [Source:VB Community Annotation];ID=gene:CPIJ000190;Name=eIF3-S4;biotype=protein_coding;description=eukaryotic translation initiation factor 3 subunit 4 [Source:VB Community Annotation];gene_id=CPIJ000190;logic_name=vectorbase_culex
CPIJ000195;0;1;0;1;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZS6];ID=gene:CPIJ000195;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZS6];gene_id=CPIJ000195;logic_name=vectorbase_culex
CPIJ000199;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZT0];ID=gene:CPIJ000199;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZT0];gene_id=CPIJ000199;logic_name=vectorbase_culex
CPIJ000202;0;1;0;0;1;;protein kinase C inhibitor%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000202;biotype=protein_coding;description=protein kinase C inhibitor%2C putative [Source:VB Community Annotation];gene_id=CPIJ000202;logic_name=vectorbase_culex
CPIJ000205;0;0;0;0;1;;60S ribosomal protein L18 [Source:UniProtKB/TrEMBL%3BAcc:B0VZT6];ID=gene:CPIJ000205;biotype=protein_coding;description=60S ribosomal protein L18 [Source:UniProtKB/TrEMBL%3BAcc:B0VZT6];gene_id=CPIJ000205;logic_name=vectorbase_culex
CPIJ000211;0;0;0;0;1;;cysteine-rich secretory protein-2%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000211;biotype=protein_coding;description=cysteine-rich secretory protein-2%2C putative [Source:VB Community Annotation];gene_id=CPIJ000211;logic_name=vectorbase_culex
CPIJ000235;0;1;0;0;0;;Peanut protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZW6];ID=gene:CPIJ000235;biotype=protein_coding;description=Peanut protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZW6];gene_id=CPIJ000235;logic_name=vectorbase_culex
CPIJ000236;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZW7];ID=gene:CPIJ000236;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZW7];gene_id=CPIJ000236;logic_name=vectorbase_culex
CPIJ000246;0;0;0;0;1;;Protein YIPF [Source:UniProtKB/TrEMBL%3BAcc:B0VZD5];ID=gene:CPIJ000246;biotype=protein_coding;description=Protein YIPF [Source:UniProtKB/TrEMBL%3BAcc:B0VZD5];gene_id=CPIJ000246;logic_name=vectorbase_culex
CPIJ000247;0;0;0;0;1;;Syntaxin Interacting protein 1 [Source:UniProtKB/TrEMBL%3BAcc:B0VZD6];ID=gene:CPIJ000247;biotype=protein_coding;description=Syntaxin Interacting protein 1 [Source:UniProtKB/TrEMBL%3BAcc:B0VZD6];gene_id=CPIJ000247;logic_name=vectorbase_culex
CPIJ000252;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZE1];ID=gene:CPIJ000252;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZE1];gene_id=CPIJ000252;logic_name=vectorbase_culex
CPIJ000264;0;1;0;1;0;;survival motor neuron-interacting protein 1 [Source:VB Community Annotation];ID=gene:CPIJ000264;biotype=protein_coding;description=survival motor neuron-interacting protein 1 [Source:VB Community Annotation];gene_id=CPIJ000264;logic_name=vectorbase_culex
CPIJ000276;0;1;0;0;1;;Proteasome inhibitor PI31 subunit [Source:UniProtKB/TrEMBL%3BAcc:B0VZG5];ID=gene:CPIJ000276;biotype=protein_coding;description=Proteasome inhibitor PI31 subunit [Source:UniProtKB/TrEMBL%3BAcc:B0VZG5];gene_id=CPIJ000276;logic_name=vectorbase_culex
CPIJ000280;0;0;0;1;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZG9];ID=gene:CPIJ000280;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZG9];gene_id=CPIJ000280;logic_name=vectorbase_culex
CPIJ000286;0;1;0;0;0;;WD repeat protein 26 [Source:UniProtKB/TrEMBL%3BAcc:B0VZH5];ID=gene:CPIJ000286;biotype=protein_coding;description=WD repeat protein 26 [Source:UniProtKB/TrEMBL%3BAcc:B0VZH5];gene_id=CPIJ000286;logic_name=vectorbase_culex
CPIJ000287;0;0;0;0;1;;Cop-coated vesicle membrane protein P24 [Source:UniProtKB/TrEMBL%3BAcc:B0VZH6];ID=gene:CPIJ000287;biotype=protein_coding;description=Cop-coated vesicle membrane protein P24 [Source:UniProtKB/TrEMBL%3BAcc:B0VZH6];gene_id=CPIJ000287;logic_name=vectorbase_culex
CPIJ000305;0;1;0;1;0;;Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0VZJ4];ID=gene:CPIJ000305;biotype=protein_coding;description=Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0VZJ4];gene_id=CPIJ000305;logic_name=vectorbase_culex
CPIJ000318;0;0;0;0;1;;cytochrome b5%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000318;biotype=protein_coding;description=cytochrome b5%2C putative [Source:VB Community Annotation];gene_id=CPIJ000318;logic_name=vectorbase_culex
CPIJ000324;0;1;0;1;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZL3];ID=gene:CPIJ000324;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZL3];gene_id=CPIJ000324;logic_name=vectorbase_culex
CPIJ000325;0;0;0;1;0;;DNA primase small subunit [Source:VB Community Annotation];ID=gene:CPIJ000325;biotype=protein_coding;description=DNA primase small subunit [Source:VB Community Annotation];gene_id=CPIJ000325;logic_name=vectorbase_culex
CPIJ000330;0;1;0;0;1;;tenascin precursor [Source:VB Community Annotation];ID=gene:CPIJ000330;biotype=protein_coding;description=tenascin precursor [Source:VB Community Annotation];gene_id=CPIJ000330;logic_name=vectorbase_culex
CPIJ000336;0;0;0;1;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZM5];ID=gene:CPIJ000336;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZM5];gene_id=CPIJ000336;logic_name=vectorbase_culex
CPIJ000346;0;1;0;0;0;;macroglobulin/complement%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000346;biotype=protein_coding;description=macroglobulin/complement%2C putative [Source:VB Community Annotation];gene_id=CPIJ000346;logic_name=vectorbase_culex
CPIJ000347;0;1;0;1;0;;CD109 antigen precursor [Source:VB Community Annotation];ID=gene:CPIJ000347;biotype=protein_coding;description=CD109 antigen precursor [Source:VB Community Annotation];gene_id=CPIJ000347;logic_name=vectorbase_culex
CPIJ000356;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ2];ID=gene:CPIJ000356;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ2];gene_id=CPIJ000356;logic_name=vectorbase_culex
CPIJ000358;0;1;0;1;1;;TFIIH basal transcription factor complex p34 subunit [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ4];ID=gene:CPIJ000358;biotype=protein_coding;description=TFIIH basal transcription factor complex p34 subunit [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ4];gene_id=CPIJ000358;logic_name=vectorbase_culex
CPIJ000360;0;0;0;1;1;;YEATS domain containing protein 4 [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ6];ID=gene:CPIJ000360;biotype=protein_coding;description=YEATS domain containing protein 4 [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ6];gene_id=CPIJ000360;logic_name=vectorbase_culex
CPIJ000370;0;0;0;1;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W006];ID=gene:CPIJ000370;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W006];gene_id=CPIJ000370;logic_name=vectorbase_culex
CPIJ000372;0;1;0;1;0;;L-xylulose reductase [Source:UniProtKB/TrEMBL%3BAcc:B0W008];ID=gene:CPIJ000372;biotype=protein_coding;description=L-xylulose reductase [Source:UniProtKB/TrEMBL%3BAcc:B0W008];gene_id=CPIJ000372;logic_name=vectorbase_culex
CPIJ000373;0;1;0;1;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W009];ID=gene:CPIJ000373;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W009];gene_id=CPIJ000373;logic_name=vectorbase_culex
CPIJ000387;0;0;0;0;1;;Ubiquitin conjugating enzyme 7 interacting protein [Source:UniProtKB/TrEMBL%3BAcc:B0W023];ID=gene:CPIJ000387;biotype=protein_coding;description=Ubiquitin conjugating enzyme 7 interacting protein [Source:UniProtKB/TrEMBL%3BAcc:B0W023];gene_id=CPIJ000387;logic_name=vectorbase_culex
CPIJ000400;0;1;0;0;0;;3-hydroxyisobutyrate dehydrogenase%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000400;biotype=protein_coding;description=3-hydroxyisobutyrate dehydrogenase%2C putative [Source:VB Community Annotation];gene_id=CPIJ000400;logic_name=vectorbase_culex
CPIJ000409;0;1;0;1;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W045];ID=gene:CPIJ000409;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W045];gene_id=CPIJ000409;logic_name=vectorbase_culex
CPIJ000413;0;1;0;1;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W049];ID=gene:CPIJ000413;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W049];gene_id=CPIJ000413;logic_name=vectorbase_culex
CPIJ000416;0;1;0;1;0;;alpha-aminoadipic semialdehyde synthase%2C mitochondrial precursor [Source:VB Community Annotation];ID=gene:CPIJ000416;biotype=protein_coding;description=alpha-aminoadipic semialdehyde synthase%2C mitochondrial precursor [Source:VB Community Annotation];gene_id=CPIJ000416;logic_name=vectorbase_culex
CPIJ000421;0;1;0;1;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W057];ID=gene:CPIJ000421;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W057];gene_id=CPIJ000421;logic_name=vectorbase_culex
CPIJ000432;0;1;0;1;0;;t-box transcription factor tbx20 [Source:VB Community Annotation];ID=gene:CPIJ000432;biotype=protein_coding;description=t-box transcription factor tbx20 [Source:VB Community Annotation];gene_id=CPIJ000432;logic_name=vectorbase_culex
CPIJ000440;0;1;0;0;0;;serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000440;biotype=protein_coding;description=serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ000440;logic_name=vectorbase_culex
CPIJ000443;0;1;0;0;0;;galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000443;biotype=protein_coding;description=galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];gene_id=CPIJ000443;logic_name=vectorbase_culex
CPIJ000444;0;0;0;1;1;;serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000444;biotype=protein_coding;description=serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ000444;logic_name=vectorbase_culex
CPIJ000449;0;1;0;0;0;;galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000449;biotype=protein_coding;description=galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];gene_id=CPIJ000449;logic_name=vectorbase_culex
CPIJ000455;0;1;0;0;1;;Ribonuclease UK114 [Source:UniProtKB/TrEMBL%3BAcc:B0W091];ID=gene:CPIJ000455;biotype=protein_coding;description=Ribonuclease UK114 [Source:UniProtKB/TrEMBL%3BAcc:B0W091];gene_id=CPIJ000455;logic_name=vectorbase_culex
CPIJ000458;0;0;0;0;1;;Nicotinamide riboside kinase 1 [Source:UniProtKB/TrEMBL%3BAcc:B0W094];ID=gene:CPIJ000458;biotype=protein_coding;description=Nicotinamide riboside kinase 1 [Source:UniProtKB/TrEMBL%3BAcc:B0W094];gene_id=CPIJ000458;logic_name=vectorbase_culex
CPIJ000467;0;1;0;0;0;;Pla2g4b [Source:UniProtKB/TrEMBL%3BAcc:B0W0A3];ID=gene:CPIJ000467;biotype=protein_coding;description=Pla2g4b [Source:UniProtKB/TrEMBL%3BAcc:B0W0A3];gene_id=CPIJ000467;logic_name=vectorbase_culex
CPIJ000470;0;0;0;0;1;;Mitochondrial cytochrome c oxidase subunit VIC [Source:UniProtKB/TrEMBL%3BAcc:B0W0A6];ID=gene:CPIJ000470;biotype=protein_coding;description=Mitochondrial cytochrome c oxidase subunit VIC [Source:UniProtKB/TrEMBL%3BAcc:B0W0A6];gene_id=CPIJ000470;logic_name=vectorbase_culex
CPIJ000477;0;0;0;1;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0B3];ID=gene:CPIJ000477;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0B3];gene_id=CPIJ000477;logic_name=vectorbase_culex
CPIJ000484;0;0;0;0;1;;Lethal 35Di [Source:UniProtKB/TrEMBL%3BAcc:B0W0C0];ID=gene:CPIJ000484;biotype=protein_coding;description=Lethal 35Di [Source:UniProtKB/TrEMBL%3BAcc:B0W0C0];gene_id=CPIJ000484;logic_name=vectorbase_culex
CPIJ000490;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0C6];ID=gene:CPIJ000490;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0C6];gene_id=CPIJ000490;logic_name=vectorbase_culex
CPIJ000498;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0D4];ID=gene:CPIJ000498;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0D4];gene_id=CPIJ000498;logic_name=vectorbase_culex
CPIJ000503;0;0;0;0;1;;mitochondrial ATPase inhibitor%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000503;biotype=protein_coding;description=mitochondrial ATPase inhibitor%2C putative [Source:VB Community Annotation];gene_id=CPIJ000503;logic_name=vectorbase_culex
CPIJ000505;0;1;0;0;0;;;ID=gene:CPIJ000505;biotype=protein_coding;gene_id=CPIJ000505;logic_name=vectorbase_culex
CPIJ000508;0;0;0;1;1;;Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0W0E4];ID=gene:CPIJ000508;biotype=protein_coding;description=Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0W0E4];gene_id=CPIJ000508;logic_name=vectorbase_culex
CPIJ000509;0;0;0;0;1;;Adenosine kinase [Source:UniProtKB/TrEMBL%3BAcc:B0W0E5];ID=gene:CPIJ000509;biotype=protein_coding;description=Adenosine kinase [Source:UniProtKB/TrEMBL%3BAcc:B0W0E5];gene_id=CPIJ000509;logic_name=vectorbase_culex
CPIJ000512;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0E8];ID=gene:CPIJ000512;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0E8];gene_id=CPIJ000512;logic_name=vectorbase_culex
CPIJ000513;0;1;0;0;0;;Nuclear pore complex protein Nup155 [Source:UniProtKB/TrEMBL%3BAcc:B0W0E9];ID=gene:CPIJ000513;biotype=protein_coding;description=Nuclear pore complex protein Nup155 [Source:UniProtKB/TrEMBL%3BAcc:B0W0E9];gene_id=CPIJ000513;logic_name=vectorbase_culex
CPIJ000531;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0G7];ID=gene:CPIJ000531;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0G7];gene_id=CPIJ000531;logic_name=vectorbase_culex
CPIJ000532;0;1;0;1;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0G8];ID=gene:CPIJ000532;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0G8];gene_id=CPIJ000532;logic_name=vectorbase_culex
CPIJ000535;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0H1];ID=gene:CPIJ000535;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0H1];gene_id=CPIJ000535;logic_name=vectorbase_culex
CPIJ000566;0;1;0;1;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0U5];ID=gene:CPIJ000566;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0U5];gene_id=CPIJ000566;logic_name=vectorbase_culex
CPIJ000572;0;0;0;0;1;;Steroid dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:B0W0V1];ID=gene:CPIJ000572;biotype=protein_coding;description=Steroid dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:B0W0V1];gene_id=CPIJ000572;logic_name=vectorbase_culex
CPIJ000615;0;1;0;0;1;;clip-domain serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000615;biotype=protein_coding;description=clip-domain serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ000615;logic_name=vectorbase_culex
CPIJ000616;0;1;0;0;0;;clip-domain serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000616;biotype=protein_coding;description=clip-domain serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ000616;logic_name=vectorbase_culex
CPIJ000637;0;1;0;1;1;;NBP2b protein%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000637;biotype=protein_coding;description=NBP2b protein%2C putative [Source:VB Community Annotation];gene_id=CPIJ000637;logic_name=vectorbase_culex
CPIJ000657;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W136];ID=gene:CPIJ000657;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W136];gene_id=CPIJ000657;logic_name=vectorbase_culex
CPIJ000660;0;0;0;1;0;;Timeout/timeless-2 [Source:UniProtKB/TrEMBL%3BAcc:B0W0J1];ID=gene:CPIJ000660;biotype=protein_coding;description=Timeout/timeless-2 [Source:UniProtKB/TrEMBL%3BAcc:B0W0J1];gene_id=CPIJ000660;logic_name=vectorbase_culex
CPIJ000682;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0L3];ID=gene:CPIJ000682;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0L3];gene_id=CPIJ000682;logic_name=vectorbase_culex
CPIJ000689;0;1;0;0;0;;Eukaryotic translation initiation factor 5 [Source:UniProtKB/TrEMBL%3BAcc:B0W0M0];ID=gene:CPIJ000689;biotype=protein_coding;description=Eukaryotic translation initiation factor 5 [Source:UniProtKB/TrEMBL%3BAcc:B0W0M0];gene_id=CPIJ000689;logic_name=vectorbase_culex
CPIJ000693;0;1;0;0;0;;ubiquinone/menaquinone biosynthesis methyltransferase ubiE [Source:VB Community Annotation];ID=gene:CPIJ000693;biotype=protein_coding;description=ubiquinone/menaquinone biosynthesis methyltransferase ubiE [Source:VB Community Annotation];gene_id=CPIJ000693;logic_name=vectorbase_culex
CPIJ000696;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0M7];ID=gene:CPIJ000696;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0M7];gene_id=CPIJ000696;logic_name=vectorbase_culex
CPIJ000699;0;0;0;0;1;Vago;salivary Cys-rich secreted protein Vago [Source:VB Community Annotation];ID=gene:CPIJ000699;Name=Vago;biotype=protein_coding;description=salivary Cys-rich secreted protein Vago [Source:VB Community Annotation];gene_id=CPIJ000699;logic_name=vectorbase_culex
CPIJ000726;0;0;0;0;1;;ninjurin A%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000726;biotype=protein_coding;description=ninjurin A%2C putative [Source:VB Community Annotation];gene_id=CPIJ000726;logic_name=vectorbase_culex
CPIJ000728;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0Q9];ID=gene:CPIJ000728;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0Q9];gene_id=CPIJ000728;logic_name=vectorbase_culex
CPIJ000729;0;1;0;1;1;mRpL18;39S ribosomal protein L18%2C mitochondrial [Source:VB Community Annotation];ID=gene:CPIJ000729;Name=mRpL18;biotype=protein_coding;description=39S ribosomal protein L18%2C mitochondrial [Source:VB Community Annotation];gene_id=CPIJ000729;logic_name=vectorbase_culex
CPIJ000731;0;1;0;1;0;;suppressor/enhancer of lin-12 protein 9 precursor [Source:VB Community Annotation];ID=gene:CPIJ000731;biotype=protein_coding;description=suppressor/enhancer of lin-12 protein 9 precursor [Source:VB Community Annotation];gene_id=CPIJ000731;logic_name=vectorbase_culex
CPIJ000733;0;0;0;0;1;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0R4];ID=gene:CPIJ000733;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0R4];gene_id=CPIJ000733;logic_name=vectorbase_culex
CPIJ000734;0;1;0;0;0;;Glutaminyl-tRNA synthetase [Source:UniProtKB/TrEMBL%3BAcc:B0W0R5];ID=gene:CPIJ000734;biotype=protein_coding;description=Glutaminyl-tRNA synthetase [Source:UniProtKB/TrEMBL%3BAcc:B0W0R5];gene_id=CPIJ000734;logic_name=vectorbase_culex
